epoch,reward_sum,sgen_56,sgen_69,sgen_79,sgen_85,sgen_86,sgen_87,sgen_88
0,-3.639972019658383,0.3341680020093918,18.957846514582634,7.604923033192754,8.291712328791618,4.739477712921798,2.1596716654300687,8.341973350048066
1,-4.143631785020096,0.33416800297119126,18.957846515085677,7.60492303357948,8.291712329430075,4.739477713025598,2.1596716655254697,8.341973350999869
2,-4.112579201844673,0.3341680035013001,18.95784651538988,7.604923034187621,8.291712330159422,4.739477713473548,2.15967166639619,8.341973351005745
3,-4.116753687418046,0.3341680041864057,18.957846516270447,7.604923034641468,8.29171233059543,4.739477713843105,2.1596716665628657,8.3419733519627
4,-4.154108603029572,0.3341680048806458,18.957846516482498,7.604923035390974,8.291712330689915,4.739477714180339,2.1596716671840714,8.341973352747164
5,-4.12111254486315,0.33416800519314144,18.95784651718275,7.604923036388623,8.291712330948407,4.739477714866147,2.159671668178414,8.341973352827889
6,-4.150439903934727,0.3341680055419528,18.957846518063285,7.604923037182029,8.291712331739589,4.739477715243303,2.1596716686205517,8.34197335359841
7,-4.13034670094647,0.33416800647668493,18.957846518706667,7.604923037941911,8.291712331879248,4.7394777154406125,2.1596716688445095,8.34197335370704
8,-4.143615096471687,0.3341680065627606,18.95784651933617,7.604923038433526,8.291712332396584,4.7394777157429715,2.159671669709128,8.341973354549934
9,-4.125824191858488,0.33416800662904367,18.957846520135785,7.604923038600838,8.29171233309091,4.739477716345273,2.159671670506849,8.341973355438
10,-4.211499375849664,0.33416800756543313,18.957846520947037,7.604923039214261,8.291712333475443,4.739477716512929,2.159671671066656,8.341973356333751
11,-4.122619539804331,0.33416800814460024,18.95784652192633,7.604923039996007,8.291712333712399,4.739477717215497,2.1596716711079096,8.341973356558059
12,-4.110053287141039,0.33416800880752257,18.957846522043422,7.604923040464119,8.29171233467056,4.739477717265214,2.159671671496384,8.34197335698917
13,-4.16909588154104,0.3341680092117318,18.95784652210315,7.604923040694064,8.291712335221488,4.739477718217539,2.1596716717838498,8.341973357077292
14,-4.150250837088739,0.334168009774399,18.95784652307559,7.604923041111213,8.291712335667832,4.739477718428057,2.1596716720224194,8.341973357283079
15,-4.152676495500263,0.3341680107497124,18.95784652387018,7.604923041143872,8.291712336046997,4.739477718965379,2.1596716723962963,8.34197335770107
16,-4.175837700471814,0.3341680108213315,18.957846524816492,7.604923041889997,8.291712336426938,4.739477719510714,2.1596716730947554,8.341973357780528
17,-4.1755770465575335,0.3341680109823867,18.957846525600363,7.604923042156491,8.291712337142096,4.739477720478766,2.159671673311455,8.34197335831365
18,-4.117998828338717,0.3341680119667035,18.957846526397685,7.604923042948404,8.291712337487871,4.739477720524867,2.159671673874014,8.341973359039033
19,-4.156026310909405,0.3341680120495587,18.957846527211437,7.604923043793391,8.291712337716467,4.739477720705226,2.159671674407428,8.341973359883887
20,-4.088048663175799,0.33416801284085984,18.957846527583897,7.604923044679819,8.29171233784877,4.739477721032828,2.1596716751277056,8.34197336027249
21,-4.12341892675718,0.33416801354154396,18.957846528358594,7.604923044878968,8.291712338277852,4.739477722021089,2.159671675676242,8.341973360678985
22,-4.123081610978675,0.3341680138271477,18.957846529228085,7.604923045612555,8.291712338448352,4.739477722184178,2.159671676280483,8.341973361397118
23,-4.1745119719463215,0.33416801415278685,18.957846530072768,7.604923046102631,8.291712338872866,4.739477722342445,2.1596716768646793,8.341973361875125
24,-4.13081077779683,0.3341680147683591,18.957846530265016,7.604923046664429,8.291712339863917,4.739477722794216,2.1596716776865756,8.341973362504696
25,-4.17753062524511,0.33416801565171883,18.95784653050514,7.604923047330829,8.29171234011098,4.739477723009127,2.15967167787836,8.341973363172933
26,-4.129146025606483,0.33416801645952077,18.957846530862845,7.604923047357469,8.291712340527033,4.73947772353347,2.159671678866562,8.34197336334995
27,-4.132094871594614,0.3341680166572144,18.957846531436054,7.604923047677418,8.291712341361062,4.739477723600505,2.159671678953571,8.341973363974153
28,-4.138007455453784,0.33416801750397235,18.95784653193973,7.604923048642562,8.291712342098391,4.739477723868285,2.1596716797459954,8.341973364211558
29,-4.14437082723554,0.3341680181919428,18.957846532314495,7.604923048858487,8.291712342738345,4.739477724704389,2.1596716804556264,8.341973364643277
30,-4.182436164465782,0.3341680185154191,18.9578465327136,7.604923049551704,8.2917123427673,4.739477724779046,2.1596716811817607,8.341973365398331
31,-4.125163128802413,0.3341680189244009,18.95784653363854,7.604923050084507,8.291712342911055,4.73947772557323,2.1596716813715506,8.341973365917383
32,-4.196149808530887,0.3341680196975031,18.957846534296532,7.604923050838079,8.291712342974405,4.7394777262111605,2.159671682306567,8.341973366772189
33,-4.1152520722015,0.33416802022618636,18.957846535124457,7.604923050976898,8.291712343537286,4.73947772697554,2.1596716832274985,8.341973367630457
34,-4.123602910443875,0.3341680206133292,18.957846535521604,7.6049230517082425,8.291712343708534,4.739477727854621,2.1596716837899397,8.34197336849791
35,-4.132241963593577,0.3341680208566833,18.957846535769818,7.604923052545449,8.291712344459947,4.739477728485415,2.1596716839360415,8.341973368794342
36,-4.159046774753085,0.33416802162485243,18.957846536503105,7.6049230534869965,8.291712344862594,4.739477728823426,2.1596716847276016,8.341973369625872
37,-4.101650104352428,0.3341680222726144,18.957846536855303,7.604923053595578,8.291712345343033,4.739477729725825,2.1596716853796436,8.341973369965777
38,-4.131318039325554,0.33416802324705663,18.957846537189102,7.60492305372218,8.291712346072625,4.73947773012581,2.1596716855959963,8.341973370814785
39,-4.123957708405667,0.33416802356687847,18.957846537314413,7.604923054095297,8.291712346235764,4.73947773092448,2.159671686343057,8.341973371368496
40,-4.129143347986584,0.33416802422956,18.957846538237266,7.604923054535193,8.291712347070819,4.7394777313545475,2.15967168701505,8.341973371404887
41,-4.160145706940629,0.3341680244450059,18.95784653892612,7.604923055189999,8.291712347843655,4.739477731692692,2.1596716877236775,8.34197337183963
42,-4.15238988022277,0.3341680246252252,18.957846539081018,7.604923055800683,8.291712347984216,4.739477732229252,2.1596716881106457,8.341973372666969
43,-4.097452631896742,0.3341680246522091,18.957846539576952,7.6049230561900645,8.291712348411703,4.739477733190356,2.1596716882694107,8.34197337305835
44,-4.111491406684722,0.33416802472650065,18.95784653961883,7.604923056806401,8.29171234906181,4.739477733916454,2.1596716891333876,8.341973373887738
45,-4.133414357481532,0.3341680250169904,18.95784653986675,7.604923057278868,8.291712349392043,4.73947773415967,2.159671689293905,8.341973374297048
46,-4.148331764618533,0.3341680258297249,18.95784654031699,7.6049230578929725,8.291712350065648,4.739477734653376,2.1596716902679907,8.341973374399547
47,-4.180762418904851,0.3341680258398324,18.95784654063641,7.604923058892285,8.291712350380978,4.739477734791795,2.1596716906193314,8.341973374734726
48,-4.136325553036932,0.33416802630059317,18.957846541311813,7.604923058932859,8.291712350702204,4.73947773488797,2.1596716909060723,8.341973375175304
49,-4.124092721502668,0.3341680264096153,18.95784654169633,7.604923059868433,8.291712350940214,4.7394777357941384,2.1596716912591543,8.341973375813804
50,-4.099804303476607,0.3341680265807684,18.95784654170275,7.6049230606619584,8.291712351064916,4.739477736003008,2.159671691447931,8.341973376048864
51,-4.117355441312405,0.33416802667116974,18.95784654188587,7.604923061195366,8.291712351158491,4.739477736250285,2.1596716919036316,8.341973376407166
52,-4.144277191617078,0.33416802667663775,18.95784654218182,7.6049230618952794,8.291712351565502,4.739477736674091,2.1596716923574415,8.341973376417593
53,-4.110559033299065,0.3341680268176668,18.957846542361786,7.604923062247929,8.291712352004815,4.739477736726219,2.1596716927948396,8.341973376505784
54,-4.124848773679586,0.33416802688803493,18.957846543007797,7.6049230630477895,8.291712352694809,4.739477737597706,2.1596716932727893,8.341973377071708
55,-4.11567767185951,0.33416802757094,18.957846543970913,7.604923063449084,8.291712353408847,4.73947773777877,2.159671693891095,8.341973377902722
56,-4.107376825425509,0.33416802816956287,18.957846544628204,7.604923064316649,8.291712353421195,4.739477738626129,2.1596716945023564,8.341973378372689
57,-4.138876719891472,0.33416802820421604,18.957846544960002,7.604923065279063,8.291712354327222,4.73947773865484,2.1596716951689214,8.34197337920622
58,-4.114002216128883,0.33416802887182945,18.957846545356357,7.604923065698439,8.291712354482437,4.739477738840654,2.159671695473449,8.341973379896785
59,-4.116188092595153,0.3341680289571387,18.95784654537224,7.604923065970064,8.291712355293217,4.7394777397310905,2.1596716960055438,8.341973380030053
60,-4.147403858616812,0.334168029820741,18.957846546238326,7.604923065992937,8.29171235548235,4.7394777406267075,2.159671696554346,8.341973380197233
61,-4.105439730515245,0.3341680303896752,18.95784654627961,7.604923066835777,8.291712355886375,4.739477740652405,2.1596716971693652,8.341973380216434
62,-4.1293787031631854,0.334168030409093,18.95784654702441,7.604923067427104,8.291712356199945,4.739477741331634,2.15967169734036,8.341973380808826
63,-4.1036007077411485,0.33416803137696544,18.957846547442657,7.6049230677561885,8.291712356811766,4.739477741974762,2.1596716981239057,8.341973381424
64,-4.1209208286270815,0.33416803169576453,18.95784654746372,7.604923068631127,8.291712357493262,4.739477742414583,2.1596716991014215,8.341973381513842
65,-4.11350183766707,0.33416803236880527,18.957846547560028,7.604923069319642,8.291712357961648,4.739477742596634,2.1596716992072995,8.34197338169869
66,-4.127140645273012,0.3341680332505027,18.95784654791221,7.604923069405982,8.29171235892769,4.739477743170021,2.1596716997767205,8.341973381717331
67,-4.150571066767488,0.33416803341349405,18.957846548004635,7.604923069983874,8.291712359876488,4.7394777436240485,2.159671700762882,8.341973382415807
68,-4.143810112047432,0.33416803376806314,18.957846548194787,7.604923070018854,8.291712360736696,4.739477743735477,2.1596717009406525,8.341973382624447
69,-4.143814419686756,0.33416803470912815,18.957846548471668,7.604923070043264,8.291712361357323,4.739477744708721,2.1596717011359656,8.341973383448375
70,-4.117520625432609,0.3341680347374554,18.95784654907522,7.604923070270356,8.291712361921837,4.739477745516778,2.1596717011861943,8.341973383855688
71,-4.148222390355997,0.3341680355094218,18.957846549185376,7.604923070276736,8.291712362543102,4.739477746383022,2.159671701582539,8.341973384144602
72,-4.174257002176408,0.33416803629600955,18.95784654943141,7.6049230710583,8.291712362769228,4.73947774699186,2.159671702143264,8.341973384296791
73,-4.154627061326135,0.3341680365451681,18.957846549591476,7.604923071817026,8.291712363724693,4.739477747106849,2.15967170218081,8.341973384393691
74,-4.116772478427064,0.33416803694381225,18.95784655040503,7.604923072800791,8.291712363751573,4.739477747529791,2.1596717023505327,8.341973385030697
75,-4.16137060342892,0.33416803700923187,18.957846550445286,7.60492307283222,8.291712363917467,4.739477748163425,2.159671702598925,8.341973385613935
76,-4.086197068569865,0.33416803746636375,18.95784655071068,7.6049230737136595,8.291712364441404,4.7394777485453625,2.1596717029831782,8.34197338571673
77,-4.1528566681038015,0.33416803769666736,18.957846550979397,7.60492307380036,8.291712365400187,4.7394777489036155,2.1596717035268984,8.341973386615244
78,-4.137170774501424,0.33416803770914916,18.95784655165161,7.604923073965143,8.291712365603866,4.739477749628842,2.159671703915857,8.341973386660396
79,-4.096226094237744,0.33416803784341725,18.957846552006355,7.604923074852975,8.291712366451115,4.739477750230856,2.159671704191465,8.341973386804655
80,-4.12714807060636,0.33416803794256084,18.9578465526756,7.604923075627875,8.291712367441773,4.739477750703756,2.1596717044982046,8.341973386998989
81,-4.106774486387087,0.33416803850448823,18.957846552820484,7.604923076281019,8.29171236770993,4.739477750815902,2.159671704941419,8.34197338703012
82,-4.172807058552319,0.3341680385214922,18.957846553116564,7.604923077242165,8.29171236846237,4.7394777514273585,2.1596717054327095,8.341973387139902
83,-4.114617369519821,0.3341680387487909,18.957846554080554,7.604923077624912,8.291712368855734,4.739477752206156,2.1596717057074084,8.3419733872307
84,-4.117924695024267,0.3341680390872121,18.95784655463464,7.60492307774387,8.291712369742186,4.739477752472256,2.1596717057967507,8.341973388130464
85,-4.091338347959429,0.334168039213406,18.957846555326874,7.604923078019459,8.291712370661381,4.739477753315739,2.159671705987237,8.341973388987698
86,-4.127722725533257,0.33416803988195065,18.95784655534384,7.604923078139036,8.291712371200815,4.73947775361649,2.1596717060260944,8.341973389036388
87,-4.09056592165665,0.3341680401821261,18.957846555906684,7.604923079045943,8.29171237154859,4.739477754039212,2.1596717068947298,8.341973389166453
88,-4.114994496771981,0.33416804117149157,18.957846556484714,7.604923079145327,8.291712372178065,4.739477754396519,2.159671707092945,8.341973390002158
89,-4.172787120386124,0.3341680412357105,18.957846556565627,7.6049230799931244,8.291712372248771,4.739477754620517,2.1596717076925267,8.34197339042048
90,-4.15484521034886,0.33416804214042517,18.957846556826976,7.604923080973342,8.29171237228646,4.739477754711409,2.1596717081275787,8.341973390471464
91,-4.129336230407869,0.3341680421878438,18.9578465569327,7.604923081777939,8.291712372329329,4.739477755509672,2.1596717088026254,8.341973390650407
92,-4.12915390196542,0.33416804242607073,18.95784655779405,7.604923081784832,8.291712373300394,4.739477755763175,2.1596717089567834,8.341973391376197
93,-4.090015241171268,0.3341680430375767,18.957846558298723,7.604923082575784,8.291712373450116,4.739477756657416,2.1596717090698645,8.341973391455465
94,-4.1017192259706405,0.33416804304350906,18.957846558801116,7.604923083086018,8.291712374439243,4.739477756909675,2.159671709187629,8.341973391960439
95,-4.124540972794317,0.3341680436862617,18.957846559721965,7.60492308388429,8.291712374540243,4.739477757036331,2.159671710095191,8.341973392610752
96,-4.156300987589675,0.3341680438507626,18.957846559810726,7.604923084112156,8.29171237480997,4.739477757735635,2.15967171033812,8.341973392701359
97,-4.129729031745073,0.3341680441592386,18.957846560214325,7.604923084512679,8.291712375354784,4.739477758517638,2.1596717111399193,8.341973393544322
98,-4.14768330463,0.3341680442563045,18.95784656110438,7.6049230851024,8.291712375711588,4.739477759087841,2.159671711448107,8.341973393854733
99,-4.080427278828973,0.33416804431774155,18.957846562034913,7.6049230854933025,8.291712376139301,4.739477759385432,2.1596717115288295,8.341973394319895
100,-4.1251999711531635,0.33416804442722003,18.95784656260529,7.60492308631284,8.291712376180746,4.73947776031049,2.1596717121213476,8.341973395225308
101,-4.123458780031805,0.3341680447648125,18.95784656287133,7.60492308664582,8.291712376406117,4.739477760537586,2.159671712615255,8.341973395900538
102,-4.160346551347196,0.3341680455921958,18.957846562932392,7.604923086855436,8.291712376677447,4.739477761103391,2.159671712971083,8.341973396177202
103,-4.159429641934244,0.33416804569109093,18.957846563732435,7.604923087529966,8.291712377168711,4.7394777617257695,2.1596717132870884,8.341973396907486
104,-4.142405588382462,0.3341680466397231,18.957846564059125,7.604923087581116,8.291712377308132,4.739477762573134,2.159671714252496,8.341973397274817
105,-4.141038973908158,0.33416804731625016,18.957846564067616,7.60492308775688,8.291712377473061,4.739477763520997,2.159671714627901,8.34197339747468
106,-4.131077185375138,0.3341680482391171,18.957846564436373,7.6049230881247185,8.291712377627055,4.7394777642839525,2.15967171554903,8.341973398155599
107,-4.13660249072289,0.33416804917592663,18.957846564514238,7.604923088583686,8.291712378327926,4.7394777646529045,2.159671715594446,8.341973398986108
108,-4.1095796646446665,0.33416805003632094,18.957846565077,7.604923088755567,8.29171237891405,4.739477765265517,2.1596717161540746,8.341973399772462
109,-4.107888414907962,0.3341680502133276,18.957846565084083,7.604923089649212,8.29171237932081,4.739477765785416,2.159671716552042,8.341973400479935
110,-4.117131640597023,0.33416805029611824,18.95784656533193,7.60492309016044,8.291712379728203,4.7394777665210865,2.159671717183731,8.341973400565644
111,-4.1520283328445,0.3341680506575733,18.957846565485283,7.604923090851791,8.291712380723402,4.739477766881674,2.1596717172827398,8.341973400762944
112,-4.152070976375095,0.3341680508409319,18.9578465657923,7.6049230909222505,8.291712380779604,4.739477767401574,2.1596717173554643,8.34197340077052
113,-4.125297751819511,0.3341680518179406,18.957846566751737,7.604923091342577,8.291712381665514,4.739477768142743,2.1596717179104865,8.341973401523044
114,-4.10416456859145,0.33416805210898964,18.957846567298855,7.604923091366475,8.291712382617877,4.739477768331987,2.15967171863863,8.341973401567419
115,-4.138034070029916,0.3341680528530048,18.957846567514917,7.6049230922451985,8.291712382969079,4.739477768414297,2.159671718659377,8.341973401667559
116,-4.11834342918083,0.33416805326114635,18.957846568060553,7.604923092361264,8.29171238335968,4.73947776849002,2.1596717188661168,8.34197340197243
117,-4.128251237848726,0.3341680542457303,18.95784656838546,7.604923092620578,8.291712384231184,4.73947776923476,2.1596717191300243,8.341973402824088
118,-4.133652613298263,0.3341680548255538,18.957846569200107,7.604923093513445,8.29171238491396,4.739477769374176,2.1596717200247153,8.341973403587382
119,-4.139680873514307,0.3341680557559921,18.957846569484285,7.604923093587634,8.291712385670218,4.739477769933502,2.1596717202512594,8.341973403968606
120,-4.151313943055934,0.334168055866404,18.95784657025461,7.604923093897482,8.29171238604874,4.739477770333228,2.1596717205369904,8.341973404472489
121,-4.129226319673999,0.33416805643697645,18.95784657057514,7.604923094290285,8.291712386253426,4.739477770871876,2.1596717205490603,8.341973404998424
122,-4.1147385839888635,0.3341680565390787,18.957846570723778,7.604923094660548,8.29171238637959,4.739477771264477,2.1596717205883764,8.341973405536445
123,-4.150418958309272,0.3341680575308431,18.95784657162757,7.6049230954321345,8.291712386433014,4.7394777718764445,2.159671720845399,8.341973405633816
124,-4.0923902922711015,0.33416805842192326,18.957846571756743,7.6049230962918815,8.291712387154487,4.739477772285108,2.1596717210723795,8.341973406275036
125,-4.129613261969366,0.3341680585752722,18.957846572236107,7.604923097142348,8.291712387435028,4.739477773048719,2.1596717218456707,8.341973406723834
126,-4.132905344596743,0.33416805892674817,18.957846572321767,7.60492309754639,8.291712387465733,4.73947777346982,2.1596717224600206,8.341973407011512
127,-4.145642205224054,0.334168059493928,18.957846572692983,7.6049230980896665,8.291712388282773,4.739477773532687,2.1596717226385738,8.341973407469409
128,-4.135035440634126,0.3341680603823464,18.957846572754836,7.604923098570248,8.291712388660555,4.73947777384984,2.15967172320156,8.341973408173999
129,-4.132130279302671,0.334168060762292,18.957846573469517,7.604923099379788,8.291712388747062,4.739477774286481,2.159671724137833,8.341973408213148
130,-4.144075681191239,0.3341680617156856,18.957846573543144,7.604923100253709,8.291712389052591,4.73947777506669,2.159671724247724,8.341973408347792
131,-4.121990830560287,0.33416806256054005,18.95784657402263,7.604923100819126,8.29171238948742,4.739477775511907,2.1596717247301895,8.341973408891496
132,-4.117653864349771,0.3341680629819681,18.957846574144327,7.604923101593511,8.291712389661607,4.73947777563925,2.1596717256805427,8.34197340947497
133,-4.132837903671417,0.3341680630759504,18.957846574241522,7.604923101868595,8.291712390068165,4.739477775938241,2.1596717257015574,8.341973410344066
134,-4.113394113671912,0.334168063228396,18.957846574602332,7.604923102751071,8.291712390879303,4.739477776194427,2.159671725842067,8.341973411208816
135,-4.1601112421040645,0.3341680642128982,18.957846574963973,7.60492310311496,8.291712391265639,4.739477776504445,2.1596717266150995,8.341973411889482
136,-4.137509722241603,0.33416806433226043,18.95784657563097,7.604923103766505,8.291712391830673,4.739477776772992,2.1596717274438175,8.34197341225159
137,-4.1752590390507915,0.33416806491802264,18.957846576361224,7.604923104300236,8.29171239193865,4.739477776905744,2.159671727843721,8.341973413017234
138,-4.131500444650394,0.33416806529876625,18.95784657724997,7.6049231047178605,8.291712392484762,4.7394777774084345,2.159671728572285,8.341973413862664
139,-4.128606834932756,0.334168065423384,18.95784657744824,7.6049231049355175,8.29171239287512,4.739477778147319,2.1596717294360586,8.341973414007082
140,-4.106158260639515,0.3341680659409112,18.95784657748278,7.6049231052916495,8.291712393616283,4.7394777786718345,2.159671730101321,8.34197341459599
141,-4.1151267125702615,0.33416806666658166,18.957846577702046,7.604923105647565,8.291712394441413,4.739477778825306,2.15967173024908,8.341973414653479
142,-4.10550149687653,0.3341680673588481,18.957846578068224,7.60492310649273,8.291712395102808,4.7394777794566725,2.159671730327765,8.341973415022453
143,-4.122110519108402,0.334168068148554,18.95784657844723,7.6049231069649235,8.291712395692116,4.739477779683126,2.1596717309302242,8.341973415333099
144,-4.125208231440634,0.3341680688588885,18.95784657900147,7.60492310751708,8.291712395716127,4.739477779836589,2.159671731631785,8.341973415918707
145,-4.1338330523949125,0.334168069742717,18.957846579365825,7.6049231078912225,8.291712396545112,4.739477780278691,2.159671732622683,8.341973416316584
146,-4.1553162267763355,0.3341680705391636,18.95784658020048,7.604923108172694,8.291712397182351,4.739477780757362,2.1596717327486243,8.34197341698394
147,-4.1139123517593585,0.33416807134232007,18.95784658044193,7.604923109158232,8.291712397452585,4.73947778108041,2.1596717336000144,8.341973417105825
148,-4.100330750148624,0.3341680721189512,18.957846581391166,7.604923110054618,8.291712397581831,4.739477781391717,2.159671734170696,8.34197341806721
149,-4.123552443880933,0.33416807299025353,18.957846581428512,7.604923110982178,8.291712397989794,4.739477781582201,2.159671734239691,8.341973418984768
150,-4.12763530882985,0.3341680736750716,18.957846581920613,7.604923111977989,8.29171239803756,4.73947778178043,2.159671734696413,8.341973419456853
151,-4.085836378128782,0.33416807441847907,18.957846582052003,7.604923112480364,8.291712398410933,4.739477782755949,2.1596717350451673,8.341973420386974
152,-4.090832829411186,0.33416807505698676,18.957846582821833,7.604923113063035,8.29171239937953,4.739477783712486,2.159671735527106,8.341973421140072
153,-4.1067997857480485,0.33416807588267233,18.95784658320527,7.6049231138602655,8.291712400347867,4.739477784655471,2.1596717355652175,8.341973421378192
154,-4.126482110587369,0.3341680766395006,18.957846583541613,7.604923113947682,8.29171240134209,4.739477784668657,2.1596717363546256,8.341973421516338
155,-4.127285293654321,0.33416807677081184,18.9578465836248,7.604923114350908,8.291712402257472,4.73947778503702,2.159671737119634,8.341973422515256
156,-4.125241503223709,0.33416807721054315,18.957846584242386,7.604923115261502,8.291712403220329,4.739477786018963,2.159671737233234,8.341973423409186
157,-4.137726845987798,0.3341680772461932,18.957846584862097,7.604923116255873,8.291712404167448,4.739477786145086,2.1596717378545787,8.341973424109927
158,-4.111840449050003,0.3341680781450692,18.957846585536718,7.604923117180071,8.291712405142105,4.739477786615633,2.159671738687894,8.341973424936715
159,-4.0975655000477635,0.33416807859873754,18.95784658556112,7.60492311759007,8.291712405734636,4.739477787135442,2.159671739610888,8.341973425681932
160,-4.092881407621099,0.33416807932639186,18.95784658561344,7.604923118413315,8.29171240591528,4.739477787316846,2.159671740135164,8.341973425827222
161,-4.092742804607731,0.33416807971891055,18.957846586282507,7.604923118608554,8.291712406213751,4.739477788174969,2.159671740823751,8.341973426074901
162,-4.13088825462588,0.3341680801898641,18.957846586558368,7.6049231189471165,8.291712406797823,4.739477788288836,2.1596717418030598,8.341973426808396
163,-4.1111524258341205,0.33416808106414914,18.957846586581127,7.604923119545629,8.291712407050031,4.739477788738478,2.1596717426671006,8.341973427344824
164,-4.154475986151022,0.33416808120135866,18.95784658724226,7.604923119605705,8.291712407100366,4.739477788748032,2.159671743032342,8.341973427615208
165,-4.148089662170677,0.33416808205673687,18.957846587966696,7.60492311986997,8.291712407242333,4.739477789613108,2.1596717438420807,8.341973427951384
